epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,2767.13,0.33152,0.42589,0.97864,0.97381,0.91045,0.995,0.87074,0.61726,0.48422,1.2449,0.000417482,0.000417482,0.000417482
145,2785.71,0.36677,0.41305,1.01911,0.97381,0.91045,0.995,0.87074,0.61726,0.48422,1.2449,0.000410409,0.000410409,0.000410409
146,2804.04,0.32756,0.39647,1.06153,0.96631,0.92306,0.995,0.86071,0.60852,0.46807,1.23105,0.000403335,0.000403335,0.000403335
147,2822,0.35666,0.68265,1.01056,0.92592,0.98061,0.995,0.86655,0.59363,0.44058,1.23286,0.000396262,0.000396262,0.000396262
148,2840.43,0.95666,0.89708,1.59783,0.93725,0.98925,0.995,0.83999,0.60164,0.42593,1.26197,0.000389188,0.000389188,0.000389188
149,2859.32,0.2976,0.52394,0.9551,0.93725,0.98925,0.995,0.83999,0.60164,0.42593,1.26197,0.000382115,0.000382115,0.000382115
150,2878,0.4352,2.46589,1.16902,0.9688,1,0.995,0.79639,0.65261,0.42408,1.35918,0.000375041,0.000375041,0.000375041
151,2896.54,0.29399,0.30654,0.99499,0.96755,1,0.995,0.81269,0.67535,0.4383,1.3999,0.000367967,0.000367967,0.000367967
152,2915.44,0.43101,0.40271,1.08091,0.96176,1,0.995,0.81314,0.7019,0.43864,1.43778,0.000360894,0.000360894,0.000360894
153,2933.99,0.58743,0.62132,1.21711,0.96176,1,0.995,0.81314,0.7019,0.43864,1.43778,0.00035382,0.00035382,0.00035382
154,2952.48,0.32082,0.29136,0.96598,0.96448,1,0.995,0.80659,0.70007,0.43879,1.44914,0.000346747,0.000346747,0.000346747
155,2971.12,0.42943,0.34422,1.07924,0.96279,1,0.995,0.80718,0.70181,0.43548,1.47949,0.000339673,0.000339673,0.000339673
156,2989.68,0.59194,1.1046,1.13832,0.97175,1,0.995,0.79517,0.70809,0.42272,1.53304,0.0003326,0.0003326,0.0003326
157,3008.09,0.28548,0.38732,0.9442,0.97175,1,0.995,0.79517,0.70809,0.42272,1.53304,0.000325526,0.000325526,0.000325526
158,3026.97,0.33423,0.30824,0.97235,0.97812,1,0.995,0.79692,0.69562,0.42637,1.53596,0.000318453,0.000318453,0.000318453
159,3045.88,0.3209,0.39234,0.94604,0.98041,1,0.995,0.7981,0.68066,0.42242,1.53473,0.000311379,0.000311379,0.000311379
160,3064.8,0.36452,0.44139,0.98803,0.9832,1,0.995,0.79686,0.71252,0.4782,1.56166,0.000304306,0.000304306,0.000304306
161,3083.81,0.45124,1.07442,1.08535,0.9832,1,0.995,0.79686,0.71252,0.4782,1.56166,0.000297232,0.000297232,0.000297232
162,3103.58,0.38222,0.27705,1.01237,0.98217,1,0.995,0.79576,0.72535,0.45664,1.57567,0.000290158,0.000290158,0.000290158
163,3122.19,0.35133,0.32906,0.90103,0.97904,1,0.995,0.79665,0.73171,0.43525,1.58107,0.000283085,0.000283085,0.000283085
164,3140.22,0.26147,0.43865,0.98149,0.97713,1,0.995,0.80245,0.73034,0.42039,1.56237,0.000276011,0.000276011,0.000276011
165,3158.22,0.43542,0.66407,1.06178,0.97713,1,0.995,0.80245,0.73034,0.42039,1.56237,0.000268938,0.000268938,0.000268938
166,3176.89,0.32272,0.36393,1.04999,0.97728,1,0.995,0.79707,0.7079,0.41288,1.50567,0.000261864,0.000261864,0.000261864
167,3195.79,0.3589,0.29471,0.92875,0.97924,1,0.995,0.80088,0.6694,0.40724,1.42945,0.000254791,0.000254791,0.000254791
168,3214.68,0.32889,0.61464,0.96037,0.98157,1,0.995,0.79957,0.6407,0.41246,1.34875,0.000247717,0.000247717,0.000247717
169,3233,0.35155,1.14525,1.09706,0.98157,1,0.995,0.79957,0.6407,0.41246,1.34875,0.000240644,0.000240644,0.000240644
170,3251.34,0.65808,0.87145,1.22172,0.98389,1,0.995,0.81635,0.57163,0.43451,1.19811,0.00023357,0.00023357,0.00023357
171,3270.04,0.28887,0.56299,0.97641,0.98513,1,0.995,0.88487,0.55377,0.39151,1.20519,0.000226497,0.000226497,0.000226497
172,3288.43,0.3696,0.43711,0.91418,0.98588,1,0.995,0.88568,0.54712,0.36295,1.22083,0.000219423,0.000219423,0.000219423
173,3305.68,0.23728,0.25688,0.90996,0.98588,1,0.995,0.88568,0.54712,0.36295,1.22083,0.000212349,0.000212349,0.000212349
174,3324.04,0.34946,0.2929,0.97798,0.99078,1,0.995,0.89647,0.53638,0.35549,1.21972,0.000205276,0.000205276,0.000205276
175,3341.67,0.29736,0.3183,0.92001,0.9912,1,0.995,0.89657,0.5365,0.34001,1.23504,0.000198202,0.000198202,0.000198202
176,3360.51,0.35616,0.33247,0.99516,0.98706,1,0.995,0.89507,0.52751,0.33746,1.23003,0.000191129,0.000191129,0.000191129
177,3378.5,0.62221,0.47554,1.55976,0.98706,1,0.995,0.89507,0.52751,0.33746,1.23003,0.000184055,0.000184055,0.000184055
178,3396.86,0.31596,0.4108,0.98662,0.98613,1,0.995,0.89546,0.53387,0.31948,1.23611,0.000176982,0.000176982,0.000176982
179,3415.7,0.23177,0.34696,0.87366,0.98581,1,0.995,0.88502,0.52395,0.33026,1.20729,0.000169908,0.000169908,0.000169908
180,3434,0.29864,0.73667,0.91907,0.98402,1,0.995,0.88402,0.52137,0.33376,1.19546,0.000162835,0.000162835,0.000162835
181,3451.8,0.34244,0.30225,1.01905,0.98402,1,0.995,0.88402,0.52137,0.33376,1.19546,0.000155761,0.000155761,0.000155761
182,3470.61,0.56152,1.02126,1.18004,0.98193,1,0.995,0.88334,0.52908,0.32881,1.20995,0.000148687,0.000148687,0.000148687
